City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,dolinsk,47.35,142.8,4.52,62,100,2.04,RU,1729982676
366,bozoum,6.3193,16.3799,21.22,88,97,1.22,CF,1729982677
367,penhalonga,-18.8911,32.6978,16.33,94,16,1.6,ZW,1729982678
368,akdepe,42.0551,59.3788,12.06,60,87,4.31,TM,1729982679
369,fuding,27.3273,120.214,22.31,96,94,1.03,CN,1729982681
370,katutura,-22.521,17.0557,20.33,13,50,0.45,NA,1729982682
371,fujin,47.26,132.0322,1.23,81,100,1.83,CN,1729982683
372,saipan,15.1355,145.701,29.39,84,20,4.12,MP,1729982684
373,manaure,11.7751,-72.4445,30.32,66,85,10.07,CO,1729982685
374,flin flon,54.7682,-101.865,5.91,61,75,0.0,CA,1729982545
375,saint-pierre,-21.3393,55.4781,22.82,64,0,2.06,RE,1729982687
376,ebon,4.582,168.6964,28.11,68,90,2.66,MH,1729982688
377,mkokotoni,-5.8767,39.2547,25.18,92,100,2.99,TZ,1729982690
378,boundiali,9.5217,-6.4869,24.7,80,100,1.13,CI,1729982691
379,petropavlovka,50.6114,105.3196,-0.25,75,24,1.21,RU,1729982692
380,mahina,-17.5065,-149.489,27.87,57,20,2.57,PF,1729982693
381,moneteau,47.8492,3.5818,14.6,87,79,1.52,FR,1729982694
382,ribadesella,43.4614,-5.0596,11.89,70,95,2.43,ES,1729982695
383,dondo,-19.6094,34.7431,25.73,97,21,1.14,MZ,1729982696
384,palmer,42.1584,-72.3287,12.51,37,8,3.27,US,1729982697
385,ituango,7.1712,-75.764,20.64,98,100,0.95,CO,1729982699
386,launceston,-41.45,147.1667,14.8,72,100,5.66,AU,1729982700
387,erbil,36.1926,44.0106,9.9,27,0,0.0,IQ,1729982701
388,gadsden,34.0143,-86.0066,28.01,39,0,4.12,US,1729982702
389,quibala,-10.7337,14.98,18.45,97,100,0.75,AO,1729982703
390,mount pearl,47.5166,-52.7813,8.97,90,75,7.2,CA,1729982442
391,maragogi,-9.0122,-35.2225,24.63,80,10,3.57,BR,1729982705
392,prince rupert,54.3161,-130.3201,8.83,86,100,12.35,CA,1729982585
393,port shepstone,-30.7414,30.455,18.42,81,69,7.16,ZA,1729982708
394,waddan,29.1614,16.139,19.29,39,0,5.02,LY,1729982709
395,mariental,-24.6333,17.9667,18.57,21,39,5.45,NA,1729982710
396,wrzesnia,52.3251,17.5652,10.38,88,13,2.26,PL,1729982711
397,calama,-22.4667,-68.9333,24.27,5,0,9.77,CL,1729982647
398,hastings,50.8552,0.5729,13.21,56,100,4.23,GB,1729982713
399,gorontalo,0.5412,123.0595,25.98,81,10,0.23,ID,1729982714
400,presov,49.1667,21.25,9.79,73,79,1.55,SK,1729982715
401,nago,26.5881,127.9761,25.97,86,97,3.37,JP,1729982718
402,xilin hot,43.9667,116.0333,-0.07,62,2,2.53,CN,1729982719
403,nar'yan-mar,67.6713,53.087,0.97,95,66,3.87,RU,1729982720
404,hithadhoo,-0.6,73.0833,27.44,74,11,2.59,MV,1729982721
405,inirida,3.8653,-67.9239,26.95,80,100,1.85,CO,1729982722
406,garachico,28.7781,-17.7646,19.06,68,75,8.23,ES,1729982723
407,tshikapa,-6.4167,20.8,20.47,92,100,1.01,CD,1729982725
408,ubari,26.5921,12.7805,20.68,28,2,5.71,LY,1729982726
409,mapimi,25.8167,-103.85,25.16,28,0,4.13,MX,1729982727
410,urrao,6.3152,-76.1342,16.44,97,100,1.83,CO,1729982728
411,vavatenina,-17.4667,49.2,21.58,94,59,0.45,MG,1729982729
412,alice springs,-23.7,133.8833,22.75,12,46,3.09,AU,1729982730
413,constantia,44.1833,28.65,7.61,62,0,2.2,RO,1729982712
414,crockett,31.3182,-95.4566,32.01,45,0,0.0,US,1729982733
415,mul,20.0667,79.6667,19.74,79,37,2.09,IN,1729982734
416,saint-francois,46.4154,3.9054,15.36,83,0,2.06,FR,1729982735
417,dalnerechensk,45.9339,133.7225,0.89,99,100,2.05,RU,1729982736
418,rouissat,31.9243,5.3502,20.04,56,13,0.0,DZ,1729982737
419,mossel bay,-34.1831,22.146,12.96,86,89,7.09,ZA,1729982738
420,shubarkuduk,49.1447,56.4872,4.21,84,86,3.4,KZ,1729982739
421,tamale,9.4008,-0.8393,26.53,70,40,2.28,GH,1729982740
422,yemva,62.59,50.8594,2.04,99,100,1.3,RU,1729982741
423,urucara,-2.5364,-57.76,36.73,26,64,3.05,BR,1729982743
424,brigantine,39.4101,-74.3646,16.11,53,0,4.12,US,1729982744
425,belmonte,-15.8631,-38.8828,25.42,76,36,5.83,BR,1729982745
426,dawesville,30.9224,-84.0091,27.23,44,0,1.54,US,1729982746
427,mejit,10.2753,170.8646,28.41,77,100,4.83,MH,1729982747
428,nabire,-3.3667,135.4833,26.55,84,98,1.03,ID,1729982748
429,khandyga,62.6667,135.6,-17.02,98,91,0.79,RU,1729982749
430,sakaraha,-22.9,44.5333,20.83,71,4,1.01,MG,1729982750
431,tavda,58.0425,65.2726,3.15,90,100,1.09,RU,1729982752
432,acapulco de juarez,16.8634,-99.8901,30.9,74,0,3.6,MX,1729982753
433,bermejo,-32.8833,-68.8,25.95,24,0,1.54,AR,1729982754
434,bellavista,-7.0561,-76.5911,27.17,66,90,0.97,PE,1729982755
435,yreka,41.7354,-122.6345,24.1,40,0,8.23,US,1729982756
436,saldanha,-33.0117,17.9442,13.85,75,90,4.99,ZA,1729982757
437,banda aceh,5.5577,95.3222,26.59,83,81,6.01,ID,1729982670
438,ta`u,-14.2336,-169.5144,27.02,83,28,7.73,AS,1729982759
439,paragould,36.0584,-90.4973,20.9,58,12,3.52,US,1729982566
440,cooper's town,26.8667,-77.5167,24.19,69,73,6.18,BS,1729982762
441,l'union,43.6604,1.4826,11.84,94,75,2.06,FR,1729982763
442,newman,37.3138,-121.0208,25.59,32,100,1.34,US,1729982764
443,san luis de la loma,17.2706,-100.8939,28.71,79,0,2.33,MX,1729982765
444,las tablas,7.7667,-80.2833,27.32,99,100,2.61,PA,1729982630
445,puerto yuca,2.9383,-73.2083,24.71,93,100,0.75,CO,1729982767
446,apatity,67.5641,33.4031,0.73,84,75,1.51,RU,1729982768
447,polyarnyy,69.1989,33.4478,1.94,81,49,5.2,RU,1729982769
448,ingeniero jacobacci,-41.3427,-69.5448,21.27,10,54,4.76,AR,1729982770
449,selkirk,50.1436,-96.8845,8.99,43,99,0.89,CA,1729982633
450,pariaman,-0.619,100.12,22.03,81,86,1.82,ID,1729982773
451,waingapu,-9.6567,120.2641,27.4,71,0,1.75,ID,1729982775
452,el galpon,-25.3807,-64.6526,24.35,35,59,1.67,AR,1729982776
453,flying fish cove,-10.4217,105.6791,24.82,88,100,3.6,CX,1729982777
454,silver springs,29.1044,-82.0206,27.19,67,74,3.56,US,1729982778
455,vila franca do campo,37.7167,-25.4333,18.27,99,94,1.92,PT,1729982779
456,bure,10.7,37.0667,13.41,93,25,1.38,ET,1729982781
457,cherryville,53.1569,-6.9667,5.92,89,24,2.28,IE,1729982782
458,bontang,0.1333,117.5,26.44,82,100,3.43,ID,1729982783
459,kudat,6.8837,116.8477,24.05,94,100,0.0,MY,1729982784
460,kapa'a,22.0752,-159.319,25.66,88,75,6.69,US,1729982787
461,vila velha,-20.3297,-40.2925,25.97,89,0,4.12,BR,1729982788
462,sittwe,20.15,92.9,24.82,85,26,3.06,MM,1729982789
463,codrington,-38.2667,141.9667,17.31,55,42,2.73,AU,1729982790
464,ovalle,-30.5983,-71.2003,21.87,43,1,2.67,CL,1729982791
465,sorsk,54.0033,90.2467,4.7,92,100,0.74,RU,1729982792
466,bairnsdale,-37.8333,147.6167,20.03,53,94,0.45,AU,1729982793
467,tucurui,-3.7661,-49.6725,29.4,54,83,0.42,BR,1729982795
468,acatlan de osorio,18.2,-98.05,25.11,46,5,7.85,MX,1729982796
469,salanso,12.1833,-4.0833,28.05,50,94,2.52,BF,1729982797
470,an nuhud,12.7,28.4333,24.77,11,21,5.31,SD,1729982798
471,tete,-16.1564,33.5867,33.05,46,20,2.68,MZ,1729982799
472,okhotsk,59.3833,143.3,-10.34,70,7,8.21,RU,1729982800
473,quellon,-43.1167,-73.6167,10.13,74,62,4.71,CL,1729982801
474,ingeniero guillermo n. juarez,-23.9,-61.85,24.84,21,90,2.97,AR,1729982802
475,petropavlovsk-kamchatsky,53.0452,158.6483,0.33,93,75,4.0,RU,1729982803
476,lerwick,60.1545,-1.1494,8.89,69,100,8.74,GB,1729982542
477,jerome,42.7241,-114.5186,22.71,19,0,0.0,US,1729982806
478,dongola,19.1667,30.4833,21.08,16,2,5.09,SD,1729982807
479,gouvieux,49.1871,2.4144,14.49,89,93,1.62,FR,1729982808
480,opuwo,-18.0607,13.84,18.51,35,3,3.23,NA,1729982809
481,puerto cabezas,14.0351,-83.3888,30.98,79,75,5.14,NI,1729982702
482,hami,42.8,93.45,11.06,32,100,1.03,CN,1729982811
483,buka,40.8108,69.1986,9.21,88,92,1.96,UZ,1729982812
484,oblivskaya,48.5362,42.5014,3.25,70,8,2.91,RU,1729982814
485,barabai,-2.5833,115.3833,24.59,82,100,0.59,ID,1729982815
486,dalhart,36.0595,-102.5133,22.01,35,0,6.69,US,1729982816
487,oriximina,-1.7656,-55.8661,31.41,41,52,1.69,BR,1729982817
488,lae,-6.7221,146.9847,26.03,74,88,1.45,PG,1729982818
489,itamaraca,-7.7478,-34.8256,25.07,78,16,3.43,BR,1729982819
490,gizo,-8.103,156.8419,28.99,74,49,4.8,SB,1729982820
491,ramadi,33.4226,43.3058,17.98,20,0,2.27,IQ,1729982821
492,guerrero negro,27.9769,-114.0611,24.23,47,77,5.7,MX,1729982823
493,tura,25.5198,90.2201,21.58,79,99,1.41,IN,1729982824
494,sabha,27.0377,14.4283,20.22,29,0,5.17,LY,1729982825
495,azangaro,-14.9167,-70.2167,7.33,79,80,4.08,PE,1729982826
496,zhelezinka,53.54,75.3072,5.72,87,98,9.53,KZ,1729982827
497,betioky,-23.7167,44.3833,21.79,71,0,1.66,MG,1729982828
498,perry,37.2506,-83.1999,12.46,70,99,1.94,US,1729982829
499,vakarai,55.6035,23.8213,9.47,92,53,1.91,LT,1729982830
500,katsuura,35.1333,140.3,21.52,81,93,5.81,JP,1729982831
501,lazaro cardenas,17.9583,-102.2,28.71,78,0,4.06,MX,1729982833
502,tamandare,-8.7597,-35.1047,24.83,80,10,3.45,BR,1729982834
503,orahovac,42.3994,20.6547,12.39,72,12,1.1,XK,1729982836
504,parabel',58.6978,81.4825,1.46,95,91,0.86,RU,1729982837
505,byron bay,-28.65,153.6167,20.58,76,100,0.55,AU,1729982838
506,ash shafa,21.0694,40.3119,16.1,68,16,0.26,SA,1729982839
507,east wenatchee bench,47.4257,-120.2812,13.51,54,40,2.06,US,1729982840
508,pasni,25.2631,63.471,27.85,61,31,4.69,PK,1729982842
509,nsanje,-16.92,35.262,26.14,65,0,2.46,MW,1729982843
510,traiguen,-38.25,-72.6833,11.87,72,9,3.52,CL,1729982844
511,san patricio,28.017,-97.5169,30.97,56,83,5.51,US,1729982845
512,gladstone,-23.85,151.25,23.96,64,40,5.14,AU,1729982846
513,crescent city,41.756,-124.2018,18.6,88,100,5.66,US,1729982655
514,vredendal,-31.6683,18.5012,14.27,73,75,6.8,ZA,1729982848
515,timimoun,29.2639,0.231,24.91,31,5,3.51,DZ,1729982849
516,panj,37.2363,69.0991,14.76,69,100,0.51,TJ,1729982851
517,pergamino,-33.89,-60.5736,16.4,60,0,1.66,AR,1729982765
518,cascais,38.6979,-9.4215,15.28,82,31,8.53,PT,1729982853
519,laminusa,5.5549,120.9136,28.29,72,97,0.8,PH,1729982854
520,zorritos,-3.6805,-80.6782,23.13,72,36,4.76,PE,1729982855
521,alekseyevka,50.6309,38.6903,4.2,67,69,2.62,RU,1729982856
522,cockburn town,21.4612,-71.1419,28.29,74,100,10.34,TC,1729982857
523,krokek,58.6667,16.4,10.14,93,75,1.03,SE,1729982858
524,praia da vitoria,38.7333,-27.0667,18.14,72,75,1.95,PT,1729982859
525,vallenar,-28.5708,-70.7581,21.74,42,0,2.04,CL,1729982861
526,palanpur,24.1667,72.4333,24.8,40,6,2.15,IN,1729982862
527,argo,37.6333,22.7333,14.49,57,60,2.38,GR,1729982863
528,moab,38.5733,-109.5498,23.6,30,9,0.95,US,1729982864
529,nalagarh,31.05,76.7167,19.31,44,0,2.0,IN,1729982865
530,glucholazy,50.315,17.3836,12.08,78,27,2.12,PL,1729982866
531,nampa,43.5407,-116.5635,21.66,40,0,2.06,US,1729982868
532,saint-louis,16.3333,-15.0,32.46,17,100,4.34,SN,1729982869
533,belokurikha,51.9959,84.9896,9.23,88,100,1.76,RU,1729982950
534,mankoeng,-23.9,29.8167,15.89,92,77,3.97,ZA,1729982952
535,nyurba,63.2842,118.3319,-13.34,96,100,1.5,RU,1729982953
536,sao joao da barra,-21.6403,-41.0511,26.05,91,67,1.75,BR,1729982954
537,nepalgunj,28.05,81.6167,22.2,81,0,1.42,NP,1729982955
538,tyukalinsk,55.8732,72.1967,4.5,87,100,1.6,RU,1729982956
539,isfara,40.1265,70.6253,8.94,84,100,0.94,TJ,1729982957
540,hauterive,46.0901,3.4459,13.79,96,100,1.77,FR,1729982958
541,the pas,53.8251,-101.2541,7.01,53,75,2.06,CA,1729982960
542,juiz de fora,-21.7642,-43.3503,20.55,96,91,1.12,BR,1729982943
543,peniche,39.3558,-9.3811,15.87,93,68,9.76,PT,1729982963
544,coahuayana de hidalgo,18.7,-103.6583,29.52,73,0,1.9,MX,1729982964
545,ad dabbah,18.05,30.95,22.15,12,14,4.51,SD,1729982966
546,linxia chengguanzhen,35.6003,103.2064,1.22,87,26,0.24,CN,1729982967
547,chulakkurgan,43.765,69.1814,6.86,80,47,0.8,KZ,1729982969
548,churapcha,62.0025,132.4325,-17.13,95,100,0.84,RU,1729982970
549,amga,60.8953,131.9608,-22.81,100,100,0.56,RU,1729982971
550,ulladulla,-35.35,150.4667,21.08,30,98,0.75,AU,1729982972
551,muynoq,43.7683,59.0214,10.54,77,100,4.54,UZ,1729982973
552,birzebbuga,35.8258,14.5269,22.38,68,40,8.23,MT,1729982975
553,hadithah,34.1397,42.3781,16.8,22,0,2.18,IQ,1729982976
554,tamiahua,21.2667,-97.45,26.22,73,7,3.18,MX,1729982977
555,tindouf,27.6711,-8.1474,15.51,68,1,7.59,DZ,1729982978
556,ixtapa,20.7,-105.2,31.57,70,0,4.12,MX,1729982979
557,malvan,16.0667,73.4667,25.01,75,44,2.69,IN,1729982981
558,skowhegan,44.7651,-69.7192,9.28,53,11,4.27,US,1729982982
559,lavrio,37.7145,24.0565,16.53,62,64,7.39,GR,1729982983
560,kerikeri,-35.2268,173.9474,20.48,39,13,3.89,NZ,1729982984
561,san-pedro,4.7485,-6.6363,25.12,92,45,3.11,CI,1729982985
562,altamira,-3.2033,-52.2064,29.05,70,20,2.06,BR,1729982986
563,letlhakeng,-24.0944,25.0298,26.01,8,96,2.31,BW,1729982987
564,boguchany,58.3814,97.4531,2.19,99,100,2.39,RU,1729982988
565,st ives,50.2086,-5.4875,12.0,91,1,3.0,GB,1729982989
566,chitipa,-9.7024,33.2697,19.86,55,96,1.71,MW,1729982991
567,machico,32.7,-16.7667,20.35,79,75,7.2,PT,1729982992
568,puerto carreno,6.189,-67.4859,30.99,70,20,3.09,CO,1729982993
569,banjar,-8.19,114.9675,26.32,78,13,3.08,ID,1729982915
570,oleksandrivka,48.9634,32.2349,6.67,84,57,2.79,UA,1729982995
571,kananga,-5.8958,22.4178,20.69,91,62,0.98,CD,1729982996
572,porto novo,6.4965,2.6036,26.9,85,72,1.41,BJ,1729982717
573,santa cruz,-17.8,-63.1667,20.03,83,75,4.63,BO,1729982766
574,manteca,37.7974,-121.216,27.17,29,0,1.54,US,1729982870
575,torghay,49.6339,63.4981,7.38,65,100,2.65,KZ,1729983001
576,zaozersk,69.4005,32.4476,1.41,81,55,4.67,RU,1729983002
577,pavlodar,52.3,76.95,5.89,81,100,8.0,KZ,1729983003
578,ribeira brava,32.65,-17.0667,20.35,74,45,2.47,PT,1729983004
579,trondheim,63.4305,10.3951,12.03,71,100,3.07,NO,1729982943
580,linevo,54.4589,83.3764,5.51,97,100,3.21,RU,1729983006
581,pozo alcon,37.7026,-2.9337,9.52,71,98,1.39,ES,1729983008
582,alvesta,56.8993,14.5556,10.25,100,100,2.57,SE,1729983009
